date,jkm,hh,ttf,psv,pvb,peg
2012-12-27 12:00:00,6.6364403,3.5761132,8.163178,9.306807,8.658535,11.424078
2012-12-28 12:00:00,7.7669244,16.173052,6.2856326,13.629431,10.690018,10.735243
2012-12-29 12:00:00,7.4297233,3.2133,9.786328,10.645733,8.916309,12.843521
2012-12-30 12:00:00,5.145492,1.9503225,8.110206,9.511139,8.863575,10.760754
2012-12-31 12:00:00,4.9077144,11.092127,9.706655,9.530453,7.143711,10.798994
2013-01-01 12:00:00,5.6827025,16.01593,7.0408444,8.939171,9.365482,10.14002
2013-01-02 12:00:00,3.9067204,7.228962,6.6831055,9.324406,10.372616,8.482006
2013-01-03 12:00:00,2.2373528,5.271949,9.793017,10.418873,11.061752,10.4519005
2013-01-04 12:00:00,2.7231743,7.595942,8.777286,11.642735,10.518032,10.348839
2013-01-05 12:00:00,4.643594,6.6840143,8.385528,13.866055,11.554241,10.497038
2013-01-06 12:00:00,4.6810155,6.1972284,7.8522778,13.032291,11.335968,9.719262
2013-01-07 12:00:00,6.183523,4.4388175,6.5615354,11.784847,10.019012,9.508855
2013-01-08 12:00:00,5.883679,11.844883,8.427658,8.9272995,7.6562653,6.9649878
2013-01-09 12:00:00,5.693624,16.812294,7.4613004,8.725019,7.559681,6.7902
2013-01-10 12:00:00,6.1392007,14.533068,4.555757,9.287792,10.906235,8.521932
2013-01-11 12:00:00,7.8801174,9.420606,2.1589253,8.59692,9.688156,8.530372
2013-01-12 12:00:00,8.236209,20.938961,1.5343438,7.8205853,10.434238,6.7402487
2013-01-13 12:00:00,8.199849,13.375517,0.13997133,7.891857,8.372921,5.59654
2013-01-14 12:00:00,7.993275,7.396923,-1.7642895,7.867487,9.186699,4.1562157
2013-01-15 12:00:00,7.330301,5.1938095,-1.4012686,7.148075,9.698517,3.5738373
2013-01-16 12:00:00,6.994223,3.340159,-2.9478543,6.6532516,9.3643,2.107179
2013-01-17 12:00:00,6.1557565,0.99325305,-1.9249905,7.362522,10.971294,0.57237756
2013-01-18 12:00:00,6.12714,4.4641166,-2.1147764,6.505947,10.643719,0.8051071
2013-01-19 12:00:00,8.66848,5.0058846,-2.9660428,5.679455,10.474407,3.6982677
2013-01-20 12:00:00,9.32237,7.4591017,-3.1175644,7.8673363,9.429817,1.9820759
2013-01-21 12:00:00,8.619842,8.371142,-1.7162218,7.7532806,9.347588,4.59478
2013-01-22 12:00:00,8.376212,7.9612093,-2.4835222,8.656769,6.5358315,5.5585074
2013-01-23 12:00:00,8.33975,10.878937,-2.6291206,7.5931015,7.905697,5.1824555
2013-01-24 12:00:00,7.843679,14.917078,-1.3531914,9.071674,9.759472,4.647104
2013-01-25 12:00:00,6.0550704,16.87336,-2.4540708,8.741615,9.2304535,2.0123343
2013-01-26 12:00:00,6.730437,14.644566,-0.6010456,7.167099,12.582584,4.917305
2013-01-27 12:00:00,7.2004056,15.868719,4.5466437,7.062004,9.8593445,7.6920395
2013-01-28 12:00:00,9.191216,19.817436,5.7252717,6.4025116,11.210606,9.828489
2013-01-29 12:00:00,9.96539,20.894974,9.105562,8.166454,10.036873,10.576162
2013-01-30 12:00:00,10.182331,14.84388,10.380553,10.0054035,12.025684,13.267519
2013-01-31 12:00:00,11.75615,4.870745,8.504339,12.873547,12.818565,11.705822
2013-02-01 12:00:00,11.732078,10.274111,5.7866573,10.231064,13.457764,11.011736
2013-02-02 12:00:00,10.364032,10.189169,4.157965,10.654289,10.432144,7.63375
2013-02-03 12:00:00,10.533596,11.4634075,4.183191,10.541241,9.767208,6.4507837
2013-02-04 12:00:00,8.732881,13.956469,6.974516,10.207495,10.936359,10.619463
2013-02-05 12:00:00,9.150944,16.35999,4.534617,9.588085,13.027313,8.958829
2013-02-06 12:00:00,7.3201046,16.358063,4.156222,10.552536,10.294567,7.3901176
2013-02-07 12:00:00,4.997926,15.31212,3.2962961,8.203201,8.988373,6.104684
2013-02-08 12:00:00,4.246622,14.461069,2.3933368,8.4232235,8.896469,5.748352
2013-02-09 12:00:00,6.61948,11.808935,1.5996774,7.1613674,8.099194,3.9652836
2013-02-10 12:00:00,7.574062,20.331161,1.0507354,5.8072643,10.383221,3.010769
2013-02-11 12:00:00,7.245056,14.595568,0.27967563,4.5322723,8.042919,6.545616
2013-02-12 12:00:00,8.386886,13.422445,0.7118198,5.930279,10.278904,5.142607
2013-02-13 12:00:00,9.3389225,10.19136,0.9045151,7.0582333,12.13485,3.7789433
2013-02-14 12:00:00,10.062927,5.619863,3.0137084,8.87307,12.7956085,5.3033853
2013-02-15 12:00:00,7.7986417,7.4820223,5.16857,8.782476,12.784004,9.537149
2013-02-16 12:00:00,7.2111416,5.3913727,5.663334,9.908192,11.679512,7.8397484
2013-02-17 12:00:00,10.2079115,7.0353518,4.606466,9.167437,10.830044,7.6361732
2013-02-18 12:00:00,8.75766,17.409351,4.149388,8.714441,11.454716,8.101504
2013-02-19 12:00:00,7.2804418,10.456905,4.050651,8.641123,10.888737,8.786205
2013-02-20 12:00:00,8.753684,11.145273,1.7075715,8.41913,11.624229,8.274441
2013-02-21 12:00:00,9.295769,18.651997,0.056595802,6.2969284,10.621452,5.3271294
2013-02-22 12:00:00,10.199014,14.69272,-0.29615924,6.1626167,8.582424,3.002032
2013-02-23 12:00:00,10.21249,11.2000675,-0.16209765,6.9727097,4.919777,0.94129306
2013-02-24 12:00:00,10.005064,9.7638,1.2287823,4.1660633,6.994812,2.2831612
2013-02-25 12:00:00,10.4337225,17.843006,2.6538315,6.030758,6.1213646,3.2635944
2013-02-26 12:00:00,11.959786,7.4259377,2.9384477,9.687836,8.307808,5.2807603
2013-02-27 12:00:00,12.225635,8.96065,2.4396346,9.723614,7.69059,6.940244
2013-02-28 12:00:00,13.669716,6.947715,4.1513743,10.90296,6.9856834,7.121942
2013-03-01 12:00:00,11.342255,5.6018424,4.685264,12.194067,9.419617,6.8933716
2013-03-02 12:00:00,9.965814,5.723666,4.0291314,11.930508,11.124649,7.343325
2013-03-03 12:00:00,11.6874695,2.645223,5.6274743,11.826885,12.081123,8.577788
2013-03-04 12:00:00,13.56641,13.630051,7.063269,13.004192,11.951401,11.537373
2013-03-05 12:00:00,14.383679,17.907505,11.600627,11.750313,12.706673,12.494562
2013-03-06 12:00:00,16.140423,6.0111513,11.092816,10.510046,13.344978,12.728638
2013-03-07 12:00:00,16.773197,7.6480894,8.91626,11.625526,14.822422,12.2292385
2013-03-08 12:00:00,17.103895,12.398262,7.039734,11.931215,14.077099,12.864462
2013-03-09 12:00:00,17.767248,17.272018,4.175091,12.850445,13.937626,13.750305
2013-03-10 12:00:00,12.433068,19.377888,0.22214945,13.585342,13.346615,10.848381
2013-03-11 12:00:00,13.921142,8.875757,-2.0261497,12.623602,12.975025,7.5923996
2013-03-12 12:00:00,15.864741,5.826182,-0.48888382,11.398106,12.093994,5.2195373
2013-03-13 12:00:00,13.847692,9.293424,2.224361,11.013115,7.2755737,5.063398
2013-03-14 12:00:00,11.809147,9.379436,2.0820634,10.379749,9.5808525,5.028006
2013-03-15 12:00:00,14.312278,11.412531,3.3105805,8.816635,10.133251,6.021538
2013-03-16 12:00:00,15.481545,15.860455,4.830959,8.956846,10.071323,8.769695
2013-03-17 12:00:00,16.98922,17.804253,5.2325726,7.43462,11.433105,9.367292
2013-03-18 12:00:00,16.504837,20.539074,5.0834575,7.3997936,12.327961,8.3240385
2013-03-19 12:00:00,16.111357,15.800612,3.223778,12.675566,12.05658,9.665697
2013-03-20 12:00:00,13.644839,13.67156,2.2491276,10.642218,12.527527,9.345098
2013-03-21 12:00:00,14.002602,12.5713825,3.041261,14.675316,13.435776,10.689375
2013-03-22 12:00:00,14.9655905,19.820023,2.2655556,14.147293,12.58564,12.504017
2013-03-23 12:00:00,14.970576,19.66663,-1.0902706,13.279243,12.829781,11.7221775
2013-03-24 12:00:00,13.802268,14.8556385,-0.49372903,12.265583,12.623459,8.100324
2013-03-25 12:00:00,13.141567,5.463608,0.5846003,9.779364,12.904968,9.572721
2013-03-26 12:00:00,14.6704,4.6205826,1.5433658,8.9179,13.702858,8.856557
2013-03-27 12:00:00,15.510995,6.1426544,2.4927232,10.328024,13.670017,8.838219
2013-03-28 12:00:00,16.226067,14.087446,2.074906,10.241413,15.224266,8.091041
2013-03-29 12:00:00,14.1581,14.720495,2.150187,11.676918,14.737976,9.209081
2013-03-30 12:00:00,14.492535,17.925056,2.7741592,11.314396,16.223572,9.413392
2013-03-31 12:00:00,14.792815,19.348785,2.8699005,15.074554,14.260136,7.8995314
2013-04-01 12:00:00,17.57146,16.699986,3.4798625,11.573177,13.686119,9.545018
2013-04-02 12:00:00,16.617346,16.939484,4.870756,12.459131,13.973637,10.316938
2013-04-03 12:00:00,16.836485,15.745262,3.6475506,13.764549,13.404499,10.4482
2013-04-04 12:00:00,18.05716,10.810867,2.7421296,13.156565,13.448433,9.078414
2013-04-05 12:00:00,18.662205,8.212304,4.088806,11.450159,10.281681,9.963601
2013-04-06 12:00:00,16.439276,12.737837,5.598034,14.492027,9.924622,8.054685
2013-04-07 12:00:00,16.872091,17.62719,7.2691617,14.641033,11.566063,11.171526
2013-04-08 12:00:00,18.013311,19.881184,8.460722,10.337685,14.428612,10.456554
2013-04-09 12:00:00,17.080364,20.516548,8.279984,12.427513,15.249279,12.382593
2013-04-10 12:00:00,16.883823,22.845303,7.647345,14.891914,15.06229,13.042822
2013-04-11 12:00:00,16.61334,9.353047,8.285136,14.971203,16.229034,14.059671
2013-04-12 12:00:00,18.474253,10.512151,10.185436,15.715336,16.064816,14.053976
2013-04-13 12:00:00,20.826826,13.657125,10.994111,18.184982,16.9711,14.3659115
2013-04-14 12:00:00,18.33209,16.397144,16.590721,19.525238,19.251865,20.023258
2013-04-15 12:00:00,20.025307,20.808311,16.179321,20.389137,19.671097,17.464489
2013-04-16 12:00:00,21.207903,22.46249,14.834793,20.066265,20.266823,17.578869
2013-04-17 12:00:00,20.29613,23.013557,16.41565,20.73175,21.95382,20.142395
2013-04-18 12:00:00,18.859488,23.478588,16.60139,21.722713,21.417854,16.989868
2013-04-19 12:00:00,16.734312,9.477652,11.885498,21.430264,16.750843,13.8834095
2013-04-20 12:00:00,16.183363,7.597768,10.198474,12.931423,15.663937,10.772245
2013-04-21 12:00:00,16.83551,13.603846,12.594974,14.344624,16.33326,14.159208
2013-04-22 12:00:00,18.081278,13.665274,14.318376,13.920975,16.274982,14.477461
2013-04-23 12:00:00,18.847815,18.578995,15.214165,16.90564,17.19963,15.315628
2013-04-24 12:00:00,20.248083,12.315519,16.16842,19.743946,18.269535,19.232967
2013-04-25 12:00:00,20.537907,13.346334,17.482391,21.251495,18.603073,22.041168
2013-04-26 12:00:00,20.032766,19.463497,13.622239,18.222485,18.023232,15.787939
2013-04-27 12:00:00,20.794716,21.394146,8.212751,15.8917465,11.972252,11.367077
2013-04-28 12:00:00,21.990313,19.253628,11.0160055,19.241863,9.02124,11.371302
2013-04-29 12:00:00,21.819962,19.474209,11.784677,19.461815,11.65036,15.574394
2013-04-30 12:00:00,22.355234,20.354515,12.340631,20.638329,13.172844,15.0702915
2013-05-01 12:00:00,20.527197,20.397232,14.028183,21.046547,14.187988,14.960922
2013-05-02 12:00:00,20.449423,19.852753,14.223572,20.973446,16.185654,16.958437
2013-05-03 12:00:00,20.782686,9.599258,16.222296,20.951729,17.08324,16.65171
2013-05-04 12:00:00,22.452154,9.390904,15.116646,21.407455,18.50304,16.92111
2013-05-05 12:00:00,22.724344,11.57605,17.094713,20.550938,19.996948,16.514427
2013-05-06 12:00:00,23.342577,11.811468,19.190344,18.369394,20.77216,17.99094
2013-05-07 12:00:00,23.050568,15.952421,19.859,19.773691,21.98938,19.508732
2013-05-08 12:00:00,23.182922,18.176754,18.278837,20.817383,21.807617,18.483833
2013-05-09 12:00:00,23.580236,21.887718,15.126515,22.473194,20.822449,17.387873
2013-05-10 12:00:00,24.081085,20.857643,14.923892,19.30738,20.034683,15.935059
2013-05-11 12:00:00,24.1642,19.522755,13.099426,20.372906,19.555916,16.965927
2013-05-12 12:00:00,23.916052,18.689606,13.137256,20.444206,19.33694,16.082478
2013-05-13 12:00:00,24.717798,15.1970215,13.016028,20.614464,20.95692,16.755524
2013-05-14 12:00:00,25.35919,17.535192,12.171941,20.932812,18.746098,15.645132
2013-05-15 12:00:00,24.379972,20.588345,15.599263,19.593327,14.539345,15.429449
2013-05-16 12:00:00,24.899399,21.651611,16.350624,16.68484,13.888409,14.784134
2013-05-17 12:00:00,24.217934,23.237732,15.457577,18.156618,11.883446,13.984037
2013-05-18 12:00:00,24.703573,24.087257,12.02861,19.464046,13.723606,14.7185955
2013-05-19 12:00:00,25.178415,24.271069,16.108307,17.933002,14.826862,14.554575
2013-05-20 12:00:00,25.58555,25.221882,13.834694,18.375416,14.42197,13.798258
2013-05-21 12:00:00,26.167618,25.1553,12.918553,18.67857,16.443184,14.022062
2013-05-22 12:00:00,26.115889,23.178654,11.156837,19.913311,20.073822,16.155413
2013-05-23 12:00:00,26.332174,24.214222,9.706599,19.249893,19.32307,14.414526
2013-05-24 12:00:00,25.65818,24.259007,10.07981,14.4165,17.257969,11.127016
2013-05-25 12:00:00,26.79425,24.425377,11.150449,13.483091,18.93766,13.323675
2013-05-26 12:00:00,25.532171,24.436481,13.15765,17.582808,18.478092,15.141706
2013-05-27 12:00:00,25.17585,23.410145,15.131,18.978065,17.764786,17.002628
2013-05-28 12:00:00,25.297075,24.213245,14.5730715,19.1945,17.566544,13.308775
2013-05-29 12:00:00,25.13964,24.598366,13.844983,17.021261,17.231426,14.313919
2013-05-30 12:00:00,25.468765,25.49099,15.156456,17.213728,16.964993,14.876869
2013-05-31 12:00:00,25.39937,26.06343,17.944603,18.267145,18.39566,16.200388
2013-06-01 12:00:00,24.12555,26.406834,15.072988,18.471874,20.991802,18.904972
2013-06-02 12:00:00,24.73471,24.2616,14.041786,22.30186,21.313007,18.294727
2013-06-03 12:00:00,25.213797,21.963127,14.926285,20.135513,21.284271,17.636568
2013-06-04 12:00:00,25.462112,23.68835,17.053247,21.577595,22.846848,17.35941
2013-06-05 12:00:00,26.218048,24.318039,18.109718,21.811348,23.81285,20.398865
2013-06-06 12:00:00,26.54341,24.094639,19.657316,22.047096,21.88179,22.552528
2013-06-07 12:00:00,25.185492,21.702003,20.121042,23.614677,19.197762,23.309566
2013-06-08 12:00:00,26.024786,22.511482,18.420065,24.345886,17.45237,20.148106
2013-06-09 12:00:00,25.506445,24.599667,16.12865,20.246391,18.511135,16.157484
2013-06-10 12:00:00,27.068014,23.596466,15.488949,20.343288,21.116753,18.811726
2013-06-11 12:00:00,23.891031,25.759666,18.039385,23.209492,23.55513,20.19669
2013-06-12 12:00:00,25.75357,25.637138,18.937292,25.109844,25.941616,21.64075
2013-06-13 12:00:00,25.435951,25.849442,18.590849,26.21656,27.544819,18.1145
2013-06-14 12:00:00,26.350977,25.942245,16.777206,26.308308,27.019604,20.21482
2013-06-15 12:00:00,26.547134,25.965092,17.940739,25.721397,27.91637,20.740292
2013-06-16 12:00:00,24.570093,25.339542,17.053303,26.259449,28.470192,21.62064
2013-06-17 12:00:00,27.028269,25.95216,20.085403,28.255852,22.05476,25.048996
2013-06-18 12:00:00,27.807114,26.114998,24.067657,29.338322,20.005798,26.20317
2013-06-19 12:00:00,27.982681,24.93163,24.709711,29.11657,20.755478,22.608772
2013-06-20 12:00:00,27.29424,25.696323,22.505976,27.8946,23.161224,20.950115
2013-06-21 12:00:00,27.323366,25.697468,18.79448,26.404518,23.9124,19.948921
2013-06-22 12:00:00,26.737234,25.033695,18.73564,25.691746,25.0046,19.731138
2013-06-23 12:00:00,27.272436,25.79808,17.820312,25.912228,25.994293,19.361214
2013-06-24 12:00:00,26.610138,25.851845,15.998954,23.998726,23.92694,18.40957
2013-06-25 12:00:00,25.734282,26.583958,15.114314,24.967476,24.903194,20.070179
2013-06-26 12:00:00,25.93152,26.734402,16.11175,23.50441,24.634052,20.833576
2013-06-27 12:00:00,26.496103,25.327858,16.055159,22.293827,25.068459,19.897694
2013-06-28 12:00:00,25.46345,26.15791,16.462889,21.14494,25.123165,18.593512
2013-06-29 12:00:00,26.935028,26.407928,17.067099,22.199242,25.849499,21.474121
2013-06-30 12:00:00,27.467148,25.15942,18.604866,25.271545,26.654308,22.287888
2013-07-01 12:00:00,27.730505,22.71289,19.481283,25.477734,27.584728,21.39973
2013-07-02 12:00:00,28.35643,23.765953,18.661934,26.761482,26.499672,22.84824
2013-07-03 12:00:00,28.61737,22.448254,20.675125,24.488842,28.007408,19.697224
2013-07-04 12:00:00,28.16092,22.84208,20.178278,25.995216,27.911495,22.134811
2013-07-05 12:00:00,27.498278,23.367165,21.021896,28.857128,29.549393,24.14767
2013-07-06 12:00:00,27.810402,24.261555,22.746752,28.79832,29.070435,25.720604
2013-07-07 12:00:00,28.26119,25.229134,23.811546,28.892868,30.337254,26.831692
2013-07-08 12:00:00,27.969025,25.942581,23.3383,28.231205,30.167713,26.873257
2013-07-09 12:00:00,27.30424,25.589142,22.920914,27.876541,29.752636,26.562824
2013-07-10 12:00:00,27.7521,25.05133,19.733002,27.850903,29.615414,25.675648
2013-07-11 12:00:00,28.047918,25.783684,17.85158,27.970654,29.078571,22.38937
2013-07-12 12:00:00,27.56131,25.435177,18.656624,27.370338,29.80877,23.9268
2013-07-13 12:00:00,28.287445,25.087418,22.866648,27.464893,29.101486,23.722359
2013-07-14 12:00:00,27.56578,25.5094,21.177202,27.602543,28.747902,26.377869
2013-07-15 12:00:00,27.484198,25.027977,22.770441,28.519875,29.312778,27.747711
2013-07-16 12:00:00,27.617485,24.309238,24.502777,28.950623,29.955818,27.56216
2013-07-17 12:00:00,27.323921,24.703339,25.372267,27.487434,29.799664,27.384102
2013-07-18 12:00:00,27.77578,24.232685,24.955147,26.349945,29.47639,27.533596
2013-07-19 12:00:00,27.694757,24.829865,24.77501,26.591694,29.986576,27.357906
2013-07-20 12:00:00,26.705055,24.401844,21.195786,28.69086,29.677898,27.632092
2013-07-21 12:00:00,27.709784,24.242985,25.048292,29.565601,29.048477,29.592052
2013-07-22 12:00:00,28.057093,26.78476,28.891245,30.119473,29.116188,30.301395
2013-07-23 12:00:00,28.757456,26.646675,27.01539,30.42305,29.666382,28.542805
2013-07-24 12:00:00,28.47544,25.676495,24.520239,29.51767,30.110462,27.170715
2013-07-25 12:00:00,28.603165,25.703476,24.664467,30.0886,30.554893,27.932434
2013-07-26 12:00:00,27.92047,25.81348,24.77291,30.568161,29.841026,27.051464
2013-07-27 12:00:00,27.40735,27.129456,25.765112,31.929405,25.237411,28.62302
2013-07-28 12:00:00,30.009146,24.772102,24.690664,32.678326,26.475544,25.832226
2013-07-29 12:00:00,28.515259,25.730545,20.762201,26.438583,26.693008,24.623901
2013-07-30 12:00:00,29.284708,25.703888,19.217138,28.210747,29.184578,24.306328
2013-07-31 12:00:00,27.361954,24.738888,21.284662,29.141514,30.91013,25.68613
2013-08-01 12:00:00,27.462585,25.948841,27.383009,29.84468,30.832008,30.07824
2013-08-02 12:00:00,28.116648,25.6375,27.501932,30.128979,29.704239,29.411316
2013-08-03 12:00:00,28.37655,25.534119,24.877447,31.40921,29.062805,25.349167
2013-08-04 12:00:00,28.70754,26.414902,22.776848,32.185318,29.728352,26.641468
2013-08-05 12:00:00,28.378311,26.363586,23.66739,32.015636,30.094528,27.776783
2013-08-06 12:00:00,28.544846,26.460972,22.578743,31.677216,29.071781,25.214176
2013-08-07 12:00:00,28.269287,26.95124,19.554129,30.23949,27.341751,22.228764
2013-08-08 12:00:00,29.247274,25.622398,21.21909,27.42871,25.584679,23.1441
2013-08-09 12:00:00,28.988348,24.949833,20.609392,27.947388,27.81223,24.500484
2013-08-10 12:00:00,29.257822,26.674145,20.432932,29.4748,29.634071,23.621792
2013-08-11 12:00:00,28.795938,26.114555,19.337908,28.967316,30.377747,24.676933
2013-08-12 12:00:00,28.431108,25.393223,19.904917,29.6889,30.374481,23.879505
2013-08-13 12:00:00,28.631516,26.539463,18.163954,29.824093,29.931362,23.940456
2013-08-14 12:00:00,28.636131,26.586834,19.371653,23.928429,29.506134,24.129421
2013-08-15 12:00:00,28.53515,24.181381,20.330057,27.158508,29.144009,25.719059
2013-08-16 12:00:00,28.484972,24.003029,22.572218,27.257984,29.750183,26.925098
2013-08-17 12:00:00,28.341955,22.368374,22.262423,28.440128,28.30975,25.149494
2013-08-18 12:00:00,28.584457,21.970905,22.309746,28.94386,29.152702,24.057705
2013-08-19 12:00:00,27.833725,23.597145,19.643808,28.131348,30.784374,23.711708
2013-08-20 12:00:00,27.77707,24.076588,19.974724,26.067524,29.444511,24.801048
2013-08-21 12:00:00,28.046883,24.25819,21.551851,27.090221,29.750587,25.393162
2013-08-22 12:00:00,27.78343,24.883049,21.044882,27.143787,29.232697,25.995262
2013-08-23 12:00:00,28.411797,24.780254,23.441622,27.416367,29.228336,26.68362
2013-08-24 12:00:00,28.723885,25.246258,20.79699,27.125145,28.007076,22.641796
2013-08-25 12:00:00,27.659842,24.590904,21.35171,24.32899,25.649837,18.865793
2013-08-26 12:00:00,27.780807,24.34166,22.410116,24.055592,24.5816,22.410095
2013-08-27 12:00:00,27.325378,23.891659,21.104677,23.140863,25.828476,22.336567
2013-08-28 12:00:00,27.025803,24.07368,21.865984,24.786753,23.689358,23.45036
2013-08-29 12:00:00,26.945265,24.965538,22.369608,24.500843,24.715847,23.359932
2013-08-30 12:00:00,25.924952,25.444473,22.109245,25.243786,26.064312,24.004147
2013-08-31 12:00:00,26.19631,24.44331,20.11635,25.834728,26.55016,23.297127
2013-09-01 12:00:00,26.215685,24.384289,17.241203,26.263805,27.083706,22.325165
2013-09-02 12:00:00,26.095474,25.141296,18.165323,25.761524,27.306393,23.429588
2013-09-03 12:00:00,25.83299,25.246479,20.496302,26.895924,28.31392,24.553692
2013-09-04 12:00:00,25.027338,25.20617,22.26874,27.398361,27.34383,26.582035
2013-09-05 12:00:00,24.723288,25.363823,25.275122,27.171307,26.152115,28.508572
2013-09-06 12:00:00,23.776148,24.927593,20.902712,27.377712,25.894783,23.020844
2013-09-07 12:00:00,25.339869,24.84031,20.266882,27.218185,25.278942,21.82838
2013-09-08 12:00:00,24.234114,23.698357,18.673471,25.712555,24.371777,21.738323
2013-09-09 12:00:00,24.939056,24.48904,14.138328,26.107845,24.742989,18.641024
2013-09-10 12:00:00,25.171616,24.884811,15.671428,23.368143,25.93433,19.877544
2013-09-11 12:00:00,26.238256,24.315166,15.369423,22.865103,20.782059,18.07572
2013-09-12 12:00:00,26.639914,24.057468,16.092386,22.053818,22.641941,18.836033
2013-09-13 12:00:00,26.364218,23.5285,17.706764,23.384087,24.630745,19.293018
2013-09-14 12:00:00,26.333712,24.765072,15.899948,23.447472,26.050903,18.860863
2013-09-15 12:00:00,25.892517,24.46487,15.355965,20.587618,23.592403,18.972492
2013-09-16 12:00:00,24.65326,25.319584,14.051543,21.389553,25.271328,17.624454
2013-09-17 12:00:00,24.759302,24.899311,13.251384,21.942013,24.200214,16.792198
2013-09-18 12:00:00,25.523766,25.028545,13.077838,21.061733,24.990448,19.405231
2013-09-19 12:00:00,25.629702,25.265495,14.181281,23.907867,24.579586,18.571365
2013-09-20 12:00:00,25.026224,25.407665,14.810265,23.286205,24.570415,20.545715
2013-09-21 12:00:00,24.871674,23.408157,16.337896,23.987038,25.52845,21.063282
2013-09-22 12:00:00,25.253397,19.825516,18.095879,23.808434,25.65673,20.667137
2013-09-23 12:00:00,24.26505,21.032597,17.549332,23.204945,25.793941,21.154484
2013-09-24 12:00:00,23.858877,25.08125,16.71876,23.643974,25.878532,21.451
2013-09-25 12:00:00,23.074148,20.519913,16.15686,23.114586,26.213093,22.455002
2013-09-26 12:00:00,21.68931,21.308773,14.045064,23.5844,26.198326,21.854923
2013-09-27 12:00:00,22.617956,23.82381,14.981033,23.559368,24.899532,21.913685
2013-09-28 12:00:00,22.316923,25.371304,15.845117,23.753368,21.430748,21.218525
2013-09-29 12:00:00,22.68587,25.65028,15.438212,20.469088,22.526493,19.082672
2013-09-30 12:00:00,23.15751,23.746677,14.999642,18.956553,21.989895,19.56865
2013-10-01 12:00:00,23.278177,24.69696,14.537251,20.041996,23.897942,20.074467
2013-10-02 12:00:00,22.077896,23.954369,14.295723,21.204288,24.064205,21.342144
2013-10-03 12:00:00,21.542765,24.09557,14.4863205,18.894348,23.531857,21.89101
2013-10-04 12:00:00,20.754807,23.384129,17.180136,18.465654,22.279972,21.19432
2013-10-05 12:00:00,23.308966,24.29285,15.600001,15.959869,22.757027,19.66531
2013-10-06 12:00:00,24.147614,18.084167,16.435755,19.489668,21.1678,19.09056
2013-10-07 12:00:00,24.230635,14.143837,16.632797,18.812288,21.212402,19.594898
2013-10-08 12:00:00,23.231546,13.5870495,17.174116,17.65961,21.60199,18.751492
2013-10-09 12:00:00,23.718765,15.908602,15.0037,18.104637,20.73948,18.515942
2013-10-10 12:00:00,23.20899,18.146194,11.235892,18.21995,21.294342,14.79183
2013-10-11 12:00:00,21.24755,21.000912,12.312064,17.472826,17.55112,12.411028
2013-10-12 12:00:00,21.862564,24.590801,11.9819145,17.189304,18.084587,13.007669
2013-10-13 12:00:00,21.165483,23.292686,9.926289,17.785694,18.324276,15.616758
2013-10-14 12:00:00,20.953709,23.221756,12.229431,18.828403,20.185791,16.459103
2013-10-15 12:00:00,18.092968,23.193424,11.154324,18.225079,21.695835,16.15469
2013-10-16 12:00:00,18.99012,22.31068,11.4052515,20.718018,22.665276,16.504711
2013-10-17 12:00:00,19.440557,17.723427,15.237106,20.142155,22.632633,19.007309
2013-10-18 12:00:00,19.465065,16.941307,13.180012,19.08561,23.333244,16.14271
2013-10-19 12:00:00,19.543463,16.869411,13.876756,18.462652,20.814571,18.258427
2013-10-20 12:00:00,19.080061,10.3542385,16.905767,19.11299,20.860462,18.723675
2013-10-21 12:00:00,19.58399,18.220695,16.672548,19.214678,21.138832,19.942097
2013-10-22 12:00:00,19.65479,18.229832,18.919952,18.936,18.184689,21.42966
2013-10-23 12:00:00,18.845293,12.243423,17.579317,19.007938,20.96032,19.446228
2013-10-24 12:00:00,18.016771,14.489279,15.6045885,19.330093,19.983105,18.091127
2013-10-25 12:00:00,17.904013,14.859512,15.939281,20.325249,19.81374,20.079018
2013-10-26 12:00:00,17.108822,13.446955,17.171606,20.982456,20.737656,20.813496
2013-10-27 12:00:00,17.282959,18.871738,16.256495,19.39181,21.793465,18.282387
2013-10-28 12:00:00,18.253916,17.530128,14.801761,20.932781,21.957039,18.951721
2013-10-29 12:00:00,18.187107,20.833618,12.540295,19.119701,15.915985,15.526276
2013-10-30 12:00:00,18.446384,23.206017,12.284959,19.077913,15.8183365,15.584978
2013-10-31 12:00:00,18.019213,24.879475,12.279735,18.789026,16.287556,15.392883
2013-11-01 12:00:00,18.686018,14.383287,12.135227,18.785303,17.044147,14.169214
2013-11-02 12:00:00,18.146486,15.669662,12.571454,17.140127,19.183449,17.412188
2013-11-03 12:00:00,17.589914,9.708486,10.19355,18.088043,17.70771,14.943796
2013-11-04 12:00:00,16.885887,15.049784,9.009091,16.207361,15.856373,13.3561325
2013-11-05 12:00:00,16.65972,20.170116,9.209319,16.746824,20.966599,11.857618
2013-11-06 12:00:00,17.439669,21.015957,10.597073,18.31388,20.45528,17.978094
2013-11-07 12:00:00,16.26233,10.079994,12.104171,17.776203,16.786419,18.257137
2013-11-08 12:00:00,16.515034,9.635912,10.423653,17.873148,17.512844,15.180975
2013-11-09 12:00:00,17.6163,12.498365,9.34894,17.84345,15.1118965,13.1096325
2013-11-10 12:00:00,14.346363,13.194885,7.8798184,15.175438,17.986515,13.019772
2013-11-11 12:00:00,13.096135,12.281593,9.086701,15.326418,17.92492,11.198692
